Run,read_length,paired,mseqs,fastq_size_gb,split_fq_size_gb,trimmed_fq_size_gb,mapped_BAM_size_gb,Library_Prep,derived_data_size_gb,minimum_possible_size_gb,practical_storage_size_gb,full_data_size_gb,practical_cost,full_cost
NextSeq500 High Output,150,TRUE,460,84.27453598399856,84.27453598399856,84.27453598399856,126.41180397599784,Small RNA,0,84.27453598399856,210.68633995999642,379.23541192799354,345.5255975343941,621.9460755619093
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,10X 3' RNA,16.030482388260598,16.030482388260598,56.106688358912095,88.16765313543328,92.01496890861583,144.59495114211057
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,10X 5' RNA,16.030482388260598,16.030482388260598,56.106688358912095,88.16765313543328,92.01496890861583,144.59495114211057
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,10X VDJ-seq,16.030482388260598,16.030482388260598,56.106688358912095,88.16765313543328,92.01496890861583,144.59495114211057
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,4C,0,16.030482388260598,40.0762059706515,72.13717074717269,65.72497779186845,118.3049600253632
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,ATAC-Seq,0,16.030482388260598,40.0762059706515,72.13717074717269,65.72497779186845,118.3049600253632
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,Bisulfite-seq (PBAT),32.060964776521196,16.030482388260598,72.13717074717269,104.19813552369388,118.3049600253632,170.88494225885796
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,Bisulfite-seq (Reduced Representation),16.030482388260598,16.030482388260598,56.106688358912095,88.16765313543328,92.01496890861583,144.59495114211057
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,Bisulfite-seq (WGSBS),32.060964776521196,16.030482388260598,72.13717074717269,104.19813552369388,118.3049600253632,170.88494225885796
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,CHiC,0,16.030482388260598,40.0762059706515,72.13717074717269,65.72497779186845,118.3049600253632
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,Genomic DNA,0,16.030482388260598,40.0762059706515,72.13717074717269,65.72497779186845,118.3049600253632
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,HiC,0,16.030482388260598,40.0762059706515,72.13717074717269,65.72497779186845,118.3049600253632
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,Histone ChIP,0,16.030482388260598,40.0762059706515,72.13717074717269,65.72497779186845,118.3049600253632
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,MeDIP,0,16.030482388260598,40.0762059706515,72.13717074717269,65.72497779186845,118.3049600253632
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,NOMe-seq,0,16.030482388260598,40.0762059706515,72.13717074717269,65.72497779186845,118.3049600253632
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,non-standard Bisulfite,32.060964776521196,16.030482388260598,72.13717074717269,104.19813552369388,118.3049600253632,170.88494225885796
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,Protein ChIP,0,16.030482388260598,40.0762059706515,72.13717074717269,65.72497779186845,118.3049600253632
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,RNA-Seq,0,16.030482388260598,40.0762059706515,72.13717074717269,65.72497779186845,118.3049600253632
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,scBS-seq,0,16.030482388260598,40.0762059706515,72.13717074717269,65.72497779186845,118.3049600253632
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,scNMT-Seq,16.030482388260598,16.030482388260598,56.106688358912095,88.16765313543328,92.01496890861583,144.59495114211057
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,SLAM-Seq,0,16.030482388260598,40.0762059706515,72.13717074717269,65.72497779186845,118.3049600253632
NextSeq500 Mid Output,150,FALSE,175,16.030482388260598,16.030482388260598,16.030482388260598,24.0457235823909,Small RNA,0,16.030482388260598,40.0762059706515,72.13717074717269,65.72497779186845,118.3049600253632
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,10X 3' RNA,32.060964776521196,32.060964776521196,112.21337671782419,176.33530627086657,184.02993781723166,289.18990228422115
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,10X 5' RNA,32.060964776521196,32.060964776521196,112.21337671782419,176.33530627086657,184.02993781723166,289.18990228422115
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,10X VDJ-seq,32.060964776521196,32.060964776521196,112.21337671782419,176.33530627086657,184.02993781723166,289.18990228422115
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,4C,0,32.060964776521196,80.152411941303,144.27434149434538,131.4499555837369,236.6099200507264
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,ATAC-Seq,0,32.060964776521196,80.152411941303,144.27434149434538,131.4499555837369,236.6099200507264
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,Bisulfite-seq (PBAT),64.12192955304239,32.060964776521196,144.27434149434538,208.39627104738776,236.6099200507264,341.7698845177159
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,Bisulfite-seq (Reduced Representation),32.060964776521196,32.060964776521196,112.21337671782419,176.33530627086657,184.02993781723166,289.18990228422115
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,Bisulfite-seq (WGSBS),64.12192955304239,32.060964776521196,144.27434149434538,208.39627104738776,236.6099200507264,341.7698845177159
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,CHiC,0,32.060964776521196,80.152411941303,144.27434149434538,131.4499555837369,236.6099200507264
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,Genomic DNA,0,32.060964776521196,80.152411941303,144.27434149434538,131.4499555837369,236.6099200507264
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,HiC,0,32.060964776521196,80.152411941303,144.27434149434538,131.4499555837369,236.6099200507264
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,Histone ChIP,0,32.060964776521196,80.152411941303,144.27434149434538,131.4499555837369,236.6099200507264
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,MeDIP,0,32.060964776521196,80.152411941303,144.27434149434538,131.4499555837369,236.6099200507264
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,NOMe-seq,0,32.060964776521196,80.152411941303,144.27434149434538,131.4499555837369,236.6099200507264
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,non-standard Bisulfite,64.12192955304239,32.060964776521196,144.27434149434538,208.39627104738776,236.6099200507264,341.7698845177159
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,Protein ChIP,0,32.060964776521196,80.152411941303,144.27434149434538,131.4499555837369,236.6099200507264
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,RNA-Seq,0,32.060964776521196,80.152411941303,144.27434149434538,131.4499555837369,236.6099200507264
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,scBS-seq,0,32.060964776521196,80.152411941303,144.27434149434538,131.4499555837369,236.6099200507264
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,scNMT-Seq,32.060964776521196,32.060964776521196,112.21337671782419,176.33530627086657,184.02993781723166,289.18990228422115
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,SLAM-Seq,0,32.060964776521196,80.152411941303,144.27434149434538,131.4499555837369,236.6099200507264
NextSeq500 Mid Output,150,TRUE,175,32.060964776521196,32.060964776521196,32.060964776521196,48.0914471647818,Small RNA,0,32.060964776521196,80.152411941303,144.27434149434538,131.4499555837369,236.6099200507264
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,10X 3' RNA,146.56441040695404,146.56441040695404,512.9754364243391,806.1042572382472,841.2797157359162,1322.0109818707253
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,10X 5' RNA,146.56441040695404,146.56441040695404,512.9754364243391,806.1042572382472,841.2797157359162,1322.0109818707253
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,10X VDJ-seq,146.56441040695404,146.56441040695404,512.9754364243391,806.1042572382472,841.2797157359162,1322.0109818707253
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,4C,0,146.56441040695404,366.4110260173851,659.5398468312932,600.9140826685115,1081.6453488033208
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,ATAC-Seq,0,146.56441040695404,366.4110260173851,659.5398468312932,600.9140826685115,1081.6453488033208
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,Bisulfite-seq (PBAT),293.1288208139081,146.56441040695404,659.5398468312932,952.6686676452013,1081.6453488033208,1562.37661493813
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,Bisulfite-seq (Reduced Representation),146.56441040695404,146.56441040695404,512.9754364243391,806.1042572382472,841.2797157359162,1322.0109818707253
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,Bisulfite-seq (WGSBS),293.1288208139081,146.56441040695404,659.5398468312932,952.6686676452013,1081.6453488033208,1562.37661493813
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,CHiC,0,146.56441040695404,366.4110260173851,659.5398468312932,600.9140826685115,1081.6453488033208
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,Genomic DNA,0,146.56441040695404,366.4110260173851,659.5398468312932,600.9140826685115,1081.6453488033208
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,HiC,0,146.56441040695404,366.4110260173851,659.5398468312932,600.9140826685115,1081.6453488033208
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,Histone ChIP,0,146.56441040695404,366.4110260173851,659.5398468312932,600.9140826685115,1081.6453488033208
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,MeDIP,0,146.56441040695404,366.4110260173851,659.5398468312932,600.9140826685115,1081.6453488033208
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,NOMe-seq,0,146.56441040695404,366.4110260173851,659.5398468312932,600.9140826685115,1081.6453488033208
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,non-standard Bisulfite,293.1288208139081,146.56441040695404,659.5398468312932,952.6686676452013,1081.6453488033208,1562.37661493813
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,Protein ChIP,0,146.56441040695404,366.4110260173851,659.5398468312932,600.9140826685115,1081.6453488033208
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,RNA-Seq,0,146.56441040695404,366.4110260173851,659.5398468312932,600.9140826685115,1081.6453488033208
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,scBS-seq,0,146.56441040695404,366.4110260173851,659.5398468312932,600.9140826685115,1081.6453488033208
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,scNMT-Seq,146.56441040695404,146.56441040695404,512.9754364243391,806.1042572382472,841.2797157359162,1322.0109818707253
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,SLAM-Seq,0,146.56441040695404,366.4110260173851,659.5398468312932,600.9140826685115,1081.6453488033208
NovaSeq6000 S2,150,FALSE,1600,146.56441040695404,146.56441040695404,146.56441040695404,219.84661561043106,Small RNA,0,146.56441040695404,366.4110260173851,659.5398468312932,600.9140826685115,1081.6453488033208
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,10X 3' RNA,293.1288208139081,293.1288208139081,1025.9508728486783,1612.2085144764944,1682.5594314718323,2644.0219637414507
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,10X 5' RNA,293.1288208139081,293.1288208139081,1025.9508728486783,1612.2085144764944,1682.5594314718323,2644.0219637414507
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,10X VDJ-seq,293.1288208139081,293.1288208139081,1025.9508728486783,1612.2085144764944,1682.5594314718323,2644.0219637414507
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,4C,0,293.1288208139081,732.8220520347702,1319.0796936625864,1201.828165337023,2163.2906976066415
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,ATAC-Seq,0,293.1288208139081,732.8220520347702,1319.0796936625864,1201.828165337023,2163.2906976066415
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,Bisulfite-seq (PBAT),586.2576416278162,293.1288208139081,1319.0796936625864,1905.3373352904025,2163.2906976066415,3124.75322987626
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,Bisulfite-seq (Reduced Representation),293.1288208139081,293.1288208139081,1025.9508728486783,1612.2085144764944,1682.5594314718323,2644.0219637414507
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,Bisulfite-seq (WGSBS),586.2576416278162,293.1288208139081,1319.0796936625864,1905.3373352904025,2163.2906976066415,3124.75322987626
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,CHiC,0,293.1288208139081,732.8220520347702,1319.0796936625864,1201.828165337023,2163.2906976066415
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,Genomic DNA,0,293.1288208139081,732.8220520347702,1319.0796936625864,1201.828165337023,2163.2906976066415
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,HiC,0,293.1288208139081,732.8220520347702,1319.0796936625864,1201.828165337023,2163.2906976066415
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,Histone ChIP,0,293.1288208139081,732.8220520347702,1319.0796936625864,1201.828165337023,2163.2906976066415
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,MeDIP,0,293.1288208139081,732.8220520347702,1319.0796936625864,1201.828165337023,2163.2906976066415
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,NOMe-seq,0,293.1288208139081,732.8220520347702,1319.0796936625864,1201.828165337023,2163.2906976066415
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,non-standard Bisulfite,586.2576416278162,293.1288208139081,1319.0796936625864,1905.3373352904025,2163.2906976066415,3124.75322987626
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,Protein ChIP,0,293.1288208139081,732.8220520347702,1319.0796936625864,1201.828165337023,2163.2906976066415
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,RNA-Seq,0,293.1288208139081,732.8220520347702,1319.0796936625864,1201.828165337023,2163.2906976066415
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,scBS-seq,0,293.1288208139081,732.8220520347702,1319.0796936625864,1201.828165337023,2163.2906976066415
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,scNMT-Seq,293.1288208139081,293.1288208139081,1025.9508728486783,1612.2085144764944,1682.5594314718323,2644.0219637414507
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,SLAM-Seq,0,293.1288208139081,732.8220520347702,1319.0796936625864,1201.828165337023,2163.2906976066415
NovaSeq6000 S2,150,TRUE,1600,293.1288208139081,293.1288208139081,293.1288208139081,439.6932312208621,Small RNA,0,293.1288208139081,732.8220520347702,1319.0796936625864,1201.828165337023,2163.2906976066415
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,10X 3' RNA,109.59747438913651,109.59747438913651,383.59116036197776,602.7861091402508,629.0895029936435,988.5692189900112
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,10X 5' RNA,109.59747438913651,109.59747438913651,383.59116036197776,602.7861091402508,629.0895029936435,988.5692189900112
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,10X VDJ-seq,109.59747438913651,109.59747438913651,383.59116036197776,602.7861091402508,629.0895029936435,988.5692189900112
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,4C,0,109.59747438913651,273.99368597284126,493.1886347511143,449.34964499545964,808.8293609918275
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,ATAC-Seq,0,109.59747438913651,273.99368597284126,493.1886347511143,449.34964499545964,808.8293609918275
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,Bisulfite-seq (PBAT),219.19494877827302,109.59747438913651,493.18863475111425,712.3835835293874,808.8293609918273,1168.309076988195
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,Bisulfite-seq (Reduced Representation),109.59747438913651,109.59747438913651,383.59116036197776,602.7861091402508,629.0895029936435,988.5692189900112
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,Bisulfite-seq (WGSBS),219.19494877827302,109.59747438913651,493.18863475111425,712.3835835293874,808.8293609918273,1168.309076988195
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,CHiC,0,109.59747438913651,273.99368597284126,493.1886347511143,449.34964499545964,808.8293609918275
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,Genomic DNA,0,109.59747438913651,273.99368597284126,493.1886347511143,449.34964499545964,808.8293609918275
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,HiC,0,109.59747438913651,273.99368597284126,493.1886347511143,449.34964499545964,808.8293609918275
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,Histone ChIP,0,109.59747438913651,273.99368597284126,493.1886347511143,449.34964499545964,808.8293609918275
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,MeDIP,0,109.59747438913651,273.99368597284126,493.1886347511143,449.34964499545964,808.8293609918275
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,NOMe-seq,0,109.59747438913651,273.99368597284126,493.1886347511143,449.34964499545964,808.8293609918275
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,non-standard Bisulfite,219.19494877827302,109.59747438913651,493.18863475111425,712.3835835293874,808.8293609918273,1168.309076988195
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,Protein ChIP,0,109.59747438913651,273.99368597284126,493.1886347511143,449.34964499545964,808.8293609918275
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,RNA-Seq,0,109.59747438913651,273.99368597284126,493.1886347511143,449.34964499545964,808.8293609918275
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,scBS-seq,0,109.59747438913651,273.99368597284126,493.1886347511143,449.34964499545964,808.8293609918275
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,scNMT-Seq,109.59747438913651,109.59747438913651,383.59116036197776,602.7861091402508,629.0895029936435,988.5692189900112
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,SLAM-Seq,0,109.59747438913651,273.99368597284126,493.1886347511143,449.34964499545964,808.8293609918275
NovaSeq6000 S4,100,FALSE,2000,109.59747438913651,109.59747438913651,109.59747438913651,164.39621158370477,Small RNA,0,109.59747438913651,273.99368597284126,493.1886347511143,449.34964499545964,808.8293609918275
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,10X 3' RNA,219.19494877827302,219.19494877827302,767.1823207239555,1205.5722182805016,1258.179005987287,1977.1384379800224
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,10X 5' RNA,219.19494877827302,219.19494877827302,767.1823207239555,1205.5722182805016,1258.179005987287,1977.1384379800224
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,10X VDJ-seq,219.19494877827302,219.19494877827302,767.1823207239555,1205.5722182805016,1258.179005987287,1977.1384379800224
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,4C,0,219.19494877827302,547.9873719456825,986.3772695022286,898.6992899909193,1617.658721983655
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,ATAC-Seq,0,219.19494877827302,547.9873719456825,986.3772695022286,898.6992899909193,1617.658721983655
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,Bisulfite-seq (PBAT),438.38989755654603,219.19494877827302,986.3772695022285,1424.7671670587747,1617.6587219836547,2336.61815397639
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,Bisulfite-seq (Reduced Representation),219.19494877827302,219.19494877827302,767.1823207239555,1205.5722182805016,1258.179005987287,1977.1384379800224
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,Bisulfite-seq (WGSBS),438.38989755654603,219.19494877827302,986.3772695022285,1424.7671670587747,1617.6587219836547,2336.61815397639
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,CHiC,0,219.19494877827302,547.9873719456825,986.3772695022286,898.6992899909193,1617.658721983655
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,Genomic DNA,0,219.19494877827302,547.9873719456825,986.3772695022286,898.6992899909193,1617.658721983655
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,HiC,0,219.19494877827302,547.9873719456825,986.3772695022286,898.6992899909193,1617.658721983655
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,Histone ChIP,0,219.19494877827302,547.9873719456825,986.3772695022286,898.6992899909193,1617.658721983655
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,MeDIP,0,219.19494877827302,547.9873719456825,986.3772695022286,898.6992899909193,1617.658721983655
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,NOMe-seq,0,219.19494877827302,547.9873719456825,986.3772695022286,898.6992899909193,1617.658721983655
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,non-standard Bisulfite,438.38989755654603,219.19494877827302,986.3772695022285,1424.7671670587747,1617.6587219836547,2336.61815397639
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,Protein ChIP,0,219.19494877827302,547.9873719456825,986.3772695022286,898.6992899909193,1617.658721983655
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,RNA-Seq,0,219.19494877827302,547.9873719456825,986.3772695022286,898.6992899909193,1617.658721983655
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,scBS-seq,0,219.19494877827302,547.9873719456825,986.3772695022286,898.6992899909193,1617.658721983655
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,scNMT-Seq,219.19494877827302,219.19494877827302,767.1823207239555,1205.5722182805016,1258.179005987287,1977.1384379800224
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,SLAM-Seq,0,219.19494877827302,547.9873719456825,986.3772695022286,898.6992899909193,1617.658721983655
NovaSeq6000 S4,100,TRUE,2000,219.19494877827302,219.19494877827302,219.19494877827302,328.79242316740954,Small RNA,0,219.19494877827302,547.9873719456825,986.3772695022286,898.6992899909193,1617.658721983655
NovaSeq6000 S4,150,FALSE,2000,183.20551300869252,183.20551300869252,183.20551300869252,274.8082695130388,10X 3' RNA,183.20551300869252,183.20551300869252,641.2192955304238,1007.6303215478089,1051.599644669895,1652.5137273384064
